Location, Size, Price, Mortgage (Monthly), , , Listing Link
2602 Palo Pinto Dr Spring Branch North  Houston  TX,2 817 sqft,$539000,2895,,,https://www.trulia.com/p/tx/houston/2602-palo-pinto-dr-houston-tx-77080--1125979144
10807 Atwell Dr Westbury  Houston  TX,2 517 sqft,$540000,2895,,,https://www.trulia.com/p/tx/houston/10807-atwell-dr-houston-tx-77096--2069124243
3215 N Pemberton Circle Dr Braeswood Place  Houston  TX,2 763 sqft,$507000,2895,,,https://www.trulia.com/p/tx/houston/3215-n-pemberton-circle-dr-houston-tx-77025--2109760301
2510 Woodhead St #B Neartown - Montrose  Houston  TX,2 576 sqft,$544900,2897,,,https://www.trulia.com/p/tx/houston/2510-woodhead-st-b-houston-tx-77019--2450728643
3245 Royal Oaks Hollow Ln Westchase  Houston  TX,2 060 sqft,$512000,2901,,,https://www.trulia.com/p/tx/houston/3245-royal-oaks-hollow-ln-houston-tx-77082--2490425594
3245 Royal Oaks Hollow Ln Westchase  Houston  TX,2 060 sqft,$512000,2901,,,https://www.trulia.com/p/tx/houston/3245-royal-oaks-hollow-ln-houston-tx-77082--2490425594
2214 Gardenia Dr Oak Forest - Garden Oaks  Houston  TX,1 711 sqft,$545900,2902,,,https://www.trulia.com/p/tx/houston/2214-gardenia-dr-houston-tx-77018--1125685277
5350 Dumfries Dr Meyerland Area  Houston  TX,2 225 sqft,$539000,2905,,,https://www.trulia.com/p/tx/houston/5350-dumfries-dr-houston-tx-77096--2069126987
5350 Dumfries Dr Meyerland Area  Houston  TX,2 225 sqft,$539000,2905,,,https://www.trulia.com/p/tx/houston/5350-dumfries-dr-houston-tx-77096--2069126987
2214 Gardenia Dr Oak Forest - Garden Oaks  Houston  TX,1 711 sqft,$545900,2905,,,https://www.trulia.com/p/tx/houston/2214-gardenia-dr-houston-tx-77018--1125685277
3350 McCue Rd #1001 Greater Uptown  Houston  TX,1 415 sqft,$320000,2908,,,https://www.trulia.com/p/tx/houston/3350-mccue-rd-1001-houston-tx-77056--2068759742
9318 Bethel Heights Ct Kingwood  Porter  TX,3 310 sqft,$552000,2909,,,https://www.trulia.com/p/tx/porter/9318-bethel-heights-ct-porter-tx-77365--2488180972
16318 Whiteoak Canyon Dr Northside-Northline  Humble  TX,3 237 sqft,$530457,2910,,,https://www.trulia.com/p/tx/humble/16318-whiteoak-canyon-dr-humble-tx-77346--2434380313
5218 Loch Lomond Dr Meyerland Area  Houston  TX,2 740 sqft,$538000,2911,,,https://www.trulia.com/p/tx/houston/5218-loch-lomond-dr-houston-tx-77096--2069126256
5218 Loch Lomond Dr Meyerland Area  Houston  TX,2 740 sqft,$538000,2911,,,https://www.trulia.com/p/tx/houston/5218-loch-lomond-dr-houston-tx-77096--2069126256
402 Hadley St Midtown  Houston  TX,2 719 sqft,$485000,2912,,,https://www.trulia.com/p/tx/houston/402-hadley-st-houston-tx-77002--2068355738
402 Hadley St Midtown  Houston  TX,2 719 sqft,$485000,2912,,,https://www.trulia.com/p/tx/houston/402-hadley-st-houston-tx-77002--2068355738
5106 Beechnut St Meyerland Area  Houston  TX,1 585 sqft,$539000,2912,,,https://www.trulia.com/p/tx/houston/5106-beechnut-st-houston-tx-77096--2069125803
5106 Beechnut St Meyerland Area  Houston  TX,1 585 sqft,$539000,2912,,,https://www.trulia.com/p/tx/houston/5106-beechnut-st-houston-tx-77096--2069125803
8976 Chatsworth Dr Greater Uptown  Houston  TX,1 908 sqft,$385000,2915,,,https://www.trulia.com/p/tx/houston/8976-chatsworth-dr-houston-tx-77024--1128356661
10933 Keaton Landing Dr Spring Branch West  Houston  TX,2 337 sqft,$506063,2915,,,https://www.trulia.com/property/9070531757-10933-Keaton-Landing-Dr-Houston-TX-77043
909 W 35th St #C Oak Forest - Garden Oaks  Houston  TX,2 706 sqft,$510000,2916,,,https://www.trulia.com/p/tx/houston/909-w-35th-st-c-houston-tx-77018--2549442164
909 W 35th St #C Oak Forest - Garden Oaks  Houston  TX,2 706 sqft,$510000,2916,,,https://www.trulia.com/p/tx/houston/909-w-35th-st-c-houston-tx-77018--2549442164
10933 Keaton Landing Dr Spring Branch West  Houston  TX,2 337 sqft,$506063,2917,,,https://www.trulia.com/property/9070531757-10933-Keaton-Landing-Dr-Houston-TX-77043
1615 Crockett St Washington Avenue Coalition - Memorial Park  Houston  TX,2 476 sqft,$549000,2918,,,https://www.trulia.com/p/tx/houston/1615-crockett-st-houston-tx-77007--1006517585
1615 Crockett St Washington Avenue Coalition - Memorial Park  Houston  TX,2 476 sqft,$549000,2918,,,https://www.trulia.com/p/tx/houston/1615-crockett-st-houston-tx-77007--1006517585
1955 Vermont St Neartown - Montrose  Houston  TX,2 752 sqft,$549000,2918,,,https://www.trulia.com/p/tx/houston/1955-vermont-st-houston-tx-77019--1125362062
5302 Feagan St Washington Avenue Coalition - Memorial Park  Houston  TX,2 812 sqft,$548900,2919,,,https://www.trulia.com/p/tx/houston/5302-feagan-st-houston-tx-77007--2068401607
12017 Royal Oaks Run Dr Westchase  Houston  TX,2 848 sqft,$515000,2919,,,https://www.trulia.com/p/tx/houston/12017-royal-oaks-run-dr-houston-tx-77082--2492451272
2303 Huldy St Neartown - Montrose  Houston  TX,2 313 sqft,$549000,2921,,,https://www.trulia.com/p/tx/houston/2303-huldy-st-houston-tx-77019--2068492682
4930 Edison Park Ln Gulfton  Houston  TX,2 632 sqft,$549000,2921,,,https://www.trulia.com/p/tx/houston/4930-edison-park-ln-houston-tx-77081--2068959587
5608 Community Dr Braeswood Place  Houston  TX,1 004 sqft,$549000,2921,,,https://www.trulia.com/p/tx/houston/5608-community-dr-houston-tx-77005--1150858120
1965 Peden St Neartown - Montrose  Houston  TX,2 565 sqft,$525000,2921,,,https://www.trulia.com/p/tx/houston/1965-peden-st-houston-tx-77019--2068491110
2334 Dorrington St #B University Place  Houston  TX,2 601 sqft,$549000,2921,,,https://www.trulia.com/p/tx/houston/2334-dorrington-st-b-houston-tx-77030--2192314323
2303 Huldy St Neartown - Montrose  Houston  TX,2 313 sqft,$549000,2921,,,https://www.trulia.com/p/tx/houston/2303-huldy-st-houston-tx-77019--2068492682
743 W 20th St Greater Heights  Houston  TX,2 638 sqft,$549900,2922,,,https://www.trulia.com/p/tx/houston/743-w-20th-st-houston-tx-77008--2109746934
743 W 20th St Greater Heights  Houston  TX,2 638 sqft,$549900,2922,,,https://www.trulia.com/p/tx/houston/743-w-20th-st-houston-tx-77008--2109746934
806 Sara Rose St Oak Forest - Garden Oaks  Houston  TX,2 084 sqft,$549900,2922,,,https://www.trulia.com/p/tx/houston/806-sara-rose-st-houston-tx-77018--1128164254
806 Sara Rose St Oak Forest - Garden Oaks  Houston  TX,2 084 sqft,$549900,2922,,,https://www.trulia.com/p/tx/houston/806-sara-rose-st-houston-tx-77018--1128164254
1207 Missouri St #B Neartown - Montrose  Houston  TX,3 028 sqft,$549900,2922,,,https://www.trulia.com/p/tx/houston/1207-missouri-st-b-houston-tx-77006--1002919805
4249 Drake St Greenway - Upper Kirby Area  Houston  TX,2 503 sqft,$549888,2922,,,https://www.trulia.com/p/tx/houston/4249-drake-st-houston-tx-77005--2068380243
12017 Royal Oaks Run Dr Westchase  Houston  TX,2 848 sqft,$515000,2922,,,https://www.trulia.com/p/tx/houston/12017-royal-oaks-run-dr-houston-tx-77082--2492451272
510 Ross Rd Kingwood  Kingwood  TX,1 274 sqft,$549000,2923,,,https://www.trulia.com/p/tx/kingwood/510-ross-rd-kingwood-tx-77339--1041953519
8615 La Fonte St Greater Uptown  Houston  TX,2 584 sqft,$528900,2923,,,https://www.trulia.com/p/tx/houston/8615-la-fonte-st-houston-tx-77024--1128306431
4930 Edison Park Ln Gulfton  Houston  TX,2 632 sqft,$549000,2923,,,https://www.trulia.com/p/tx/houston/4930-edison-park-ln-houston-tx-77081--2068959587
5608 Community Dr Braeswood Place  Houston  TX,1 004 sqft,$549000,2923,,,https://www.trulia.com/p/tx/houston/5608-community-dr-houston-tx-77005--1150858120
1918 W Dallas St Neartown - Montrose  Houston  TX,2 776 sqft,$549000,2923,,,https://www.trulia.com/p/tx/houston/1918-w-dallas-st-houston-tx-77019--1004273483
4524 Eigel St Washington Avenue Coalition - Memorial Park  Houston  TX,2 700 sqft,$550000,2924,,,https://www.trulia.com/p/tx/houston/4524-eigel-st-houston-tx-77007--2068399640
3802 Blodgett St Macgregor  Houston  TX,2 464 sqft,$550000,2924,,,https://www.trulia.com/p/tx/houston/3802-blodgett-st-houston-tx-77004--1126683887
2407 McDuffie St Neartown - Montrose  Houston  TX,2 427 sqft,$550000,2924,,,https://www.trulia.com/p/tx/houston/2407-mcduffie-st-houston-tx-77019--2068492984
2117 Hazard St Neartown - Montrose  Houston  TX,2 026 sqft,$550000,2924,,,https://www.trulia.com/p/tx/houston/2117-hazard-st-houston-tx-77019--2068491888
2407 McDuffie St Neartown - Montrose  Houston  TX,2 427 sqft,$550000,2924,,,https://www.trulia.com/p/tx/houston/2407-mcduffie-st-houston-tx-77019--2068492984
4030 N Braeswood Blvd Braeswood Place  Houston  TX,2 692 sqft,$550000,2924,,,https://www.trulia.com/p/tx/houston/4030-n-braeswood-blvd-houston-tx-77025--2109760550
1420 W 21st St Greater Heights  Houston  TX,3 155 sqft,$550000,2924,,,https://www.trulia.com/p/tx/houston/1420-w-21st-st-houston-tx-77008--2109742929
605 Cottage St Greater Heights  Houston  TX,2 308 sqft,$550000,2924,,,https://www.trulia.com/p/tx/houston/605-cottage-st-houston-tx-77009--2068425504
3249 Bellefontaine St Braeswood Place  Houston  TX,2 310 sqft,$519900,2925,,,https://www.trulia.com/p/tx/houston/3249-bellefontaine-st-houston-tx-77025--2068542105
1714 State St Washington Avenue Coalition - Memorial Park  Houston  TX,968 sqft,$549900,2925,,,https://www.trulia.com/p/tx/houston/1714-state-st-houston-tx-77007--1125149174
605 Cottage St Greater Heights  Houston  TX,2 308 sqft,$550000,2926,,,https://www.trulia.com/p/tx/houston/605-cottage-st-houston-tx-77009--2068425504
5318 Schumacher Ln Greater Uptown  Houston  TX,1 433 sqft,$550000,2926,,,https://www.trulia.com/p/tx/houston/5318-schumacher-ln-houston-tx-77056--2068762762
9214 Riddlewood Ln Braeswood Place  Houston  TX,2 430 sqft,$550000,2926,,,https://www.trulia.com/p/tx/houston/9214-riddlewood-ln-houston-tx-77025--2068547199
1422 W 23rd St #A Greater Heights  Houston  TX,2 725 sqft,$550000,2926,,,https://www.trulia.com/p/tx/houston/1422-w-23rd-st-a-houston-tx-77008--2370822105
9007 Latma Ct Braeswood Place  Houston  TX,2 241 sqft,$550000,2926,,,https://www.trulia.com/p/tx/houston/9007-latma-ct-houston-tx-77025--1128365381
1504 Saulnier St Fourth Ward  Houston  TX,2 197 sqft,$550000,2926,,,https://www.trulia.com/p/tx/houston/1504-saulnier-st-houston-tx-77019--2453175059
5227 Inker St Washington Avenue Coalition - Memorial Park  Houston  TX,2 718 sqft,$550000,2926,,,https://www.trulia.com/p/tx/houston/5227-inker-st-houston-tx-77007--2068401290
1407 Indiana St Neartown - Montrose  Houston  TX,2 032 sqft,$550000,2926,,,https://www.trulia.com/p/tx/houston/1407-indiana-st-houston-tx-77006--2068383613
1221 W 16th St Greater Heights  Houston  TX,1 668 sqft,$550000,2926,,,https://www.trulia.com/p/tx/houston/1221-w-16th-st-houston-tx-77008--2109742429
3522 Sampson St Greater Third Ward  Houston  TX,3 072 sqft,$549500,2926,,,https://www.trulia.com/p/tx/houston/3522-sampson-st-houston-tx-77004--1137102603
10827 Olympia Dr Briarforest Area  Houston  TX,2 554 sqft,$539000,2927,,,https://www.trulia.com/p/tx/houston/10827-olympia-dr-houston-tx-77042--1025777047
9214 Riddlewood Ln Braeswood Place  Houston  TX,2 430 sqft,$550000,2928,,,https://www.trulia.com/p/tx/houston/9214-riddlewood-ln-houston-tx-77025--2068547199
3234 McGowen St #4 Greater Third Ward  Houston  TX,2 322 sqft,$550000,2928,,,https://www.trulia.com/p/tx/houston/3234-mcgowen-st-4-houston-tx-77004--2068368302
813 Branard St Neartown - Montrose  Houston  TX,2 656 sqft,$550000,2928,,,https://www.trulia.com/p/tx/houston/813-branard-st-houston-tx-77006--2068391082
5227 Inker St Washington Avenue Coalition - Memorial Park  Houston  TX,2 718 sqft,$550000,2928,,,https://www.trulia.com/p/tx/houston/5227-inker-st-houston-tx-77007--2068401290
7031 Eastwood St Ost - South Union  Houston  TX,3 252 sqft,$549990,2928,,,https://www.trulia.com/p/tx/houston/7031-eastwood-st-houston-tx-77021--2068513103
1506 Saulnier St Fourth Ward  Houston  TX,2 197 sqft,$550000,2928,,,https://www.trulia.com/p/tx/houston/1506-saulnier-st-houston-tx-77019--2503187662
3234 McGowen St #4 Greater Third Ward  Houston  TX,2 322 sqft,$550000,2928,,,https://www.trulia.com/p/tx/houston/3234-mcgowen-st-4-houston-tx-77004--2068368302
4105 Blossom St #B Washington Avenue Coalition - Memorial Park  Houston  TX,2 414 sqft,$525000,2936,,,https://www.trulia.com/p/tx/houston/4105-blossom-st-b-houston-tx-77007--2068398054
10610 Riverview Dr Briarforest Area  Houston  TX,2 391 sqft,$539900,2936,,,https://www.trulia.com/p/tx/houston/10610-riverview-dr-houston-tx-77042--2068669259
4105 Blossom St #B Washington Avenue Coalition - Memorial Park  Houston  TX,2 414 sqft,$525000,2938,,,https://www.trulia.com/p/tx/houston/4105-blossom-st-b-houston-tx-77007--2068398054
5131 Graystone Ln Houston  TX,4 674 sqft,$550000,2939,,,https://www.trulia.com/p/tx/houston/5131-graystone-ln-houston-tx-77069--2123669142
5131 Graystone Ln Houston  TX,4 674 sqft,$550000,2939,,,https://www.trulia.com/p/tx/houston/5131-graystone-ln-houston-tx-77069--2123669142
5202 Beechnut St Meyerland Area  Houston  TX,1 591 sqft,$545000,2943,,,https://www.trulia.com/p/tx/houston/5202-beechnut-st-houston-tx-77096--2069126089
5202 Beechnut St Meyerland Area  Houston  TX,1 591 sqft,$545000,2943,,,https://www.trulia.com/p/tx/houston/5202-beechnut-st-houston-tx-77096--2069126089
5461 Fairdale Ln Greater Uptown  Houston  TX,2 924 sqft,$555000,2949,,,https://www.trulia.com/p/tx/houston/5461-fairdale-ln-houston-tx-77056--2068763868
1211 Caroline St #904 Downtown  Houston  TX,975 sqft,$400000,2949,,,https://www.trulia.com/p/tx/houston/1211-caroline-st-904-houston-tx-77002--2402464529
1211 Caroline St #904 Downtown  Houston  TX,975 sqft,$400000,2949,,,https://www.trulia.com/p/tx/houston/1211-caroline-st-904-houston-tx-77002--2402464529
628 Bomar St Neartown - Montrose  Houston  TX,2 873 sqft,$539000,2950,,,https://www.trulia.com/p/tx/houston/628-bomar-st-houston-tx-77006--1046014694
628 Bomar St Neartown - Montrose  Houston  TX,2 873 sqft,$539000,2950,,,https://www.trulia.com/p/tx/houston/628-bomar-st-houston-tx-77006--1046014694
3424 W 12th St Lazy Brook - Timbergrove  Houston  TX,2 421 sqft,$519900,2950,,,https://www.trulia.com/p/tx/houston/3424-w-12th-st-houston-tx-77008--2202255926
309 Morris St Northside Village  Houston  TX,2 475 sqft,$555900,2954,,,https://www.trulia.com/p/tx/houston/309-morris-st-houston-tx-77009--1126302493
309 Morris St Northside Village  Houston  TX,2 475 sqft,$555900,2954,,,https://www.trulia.com/p/tx/houston/309-morris-st-houston-tx-77009--1126302493
12834 Tosca Ln Memorial  Houston  TX,2 377 sqft,$549000,2956,,,https://www.trulia.com/p/tx/houston/12834-tosca-ln-houston-tx-77024--2068533020
12834 Tosca Ln Memorial  Houston  TX,2 377 sqft,$549000,2958,,,https://www.trulia.com/p/tx/houston/12834-tosca-ln-houston-tx-77024--2068533020
11911 Bazley Knoll Dr Northside-Northline  Humble  TX,2 797 sqft,$530900,2960,,,https://www.trulia.com/p/tx/humble/11911-bazley-knoll-dr-humble-tx-77346--2434374024
1115 Thistlemeade Dr Houston  TX,3 564 sqft,$540000,2963,,,https://www.trulia.com/p/tx/houston/1115-thistlemeade-dr-houston-tx-77094--2069102148
11507 Lakeside Place Dr Briarforest Area  Houston  TX,3 498 sqft,$545000,2966,,,https://www.trulia.com/p/tx/houston/11507-lakeside-place-dr-houston-tx-77077--2068925667
3503 Harvest Dance Dr Lazy Brook - Timbergrove  Houston  TX,1 839 sqft,$529343,2967,,,https://www.trulia.com/p/tx/houston/3503-harvest-dance-dr-houston-tx-77008--2549587409
1505 Knox St Washington Avenue Coalition - Memorial Park  Houston  TX,2 393 sqft,$559000,2970,,,https://www.trulia.com/p/tx/houston/1505-knox-st-houston-tx-77007--2068393141
1452 Pearson St Greater Eastwood  Houston  TX,2 700 sqft,$559000,2972,,,https://www.trulia.com/p/tx/houston/1452-pearson-st-houston-tx-77023--2068521130
722 W 38th St Oak Forest - Garden Oaks  Houston  TX,2 293 sqft,$559000,2972,,,https://www.trulia.com/p/tx/houston/722-w-38th-st-houston-tx-77018--1001574320
1505 Knox St Washington Avenue Coalition - Memorial Park  Houston  TX,2 393 sqft,$559000,2972,,,https://www.trulia.com/p/tx/houston/1505-knox-st-houston-tx-77007--2068393141
11111 Atwell Dr Westbury  Houston  TX,2 453 sqft,$559000,2972,,,https://www.trulia.com/p/tx/houston/11111-atwell-dr-houston-tx-77096--2069124725
705 Main St #704 Downtown  Houston  TX,1 360 sqft,$435000,2973,,,https://www.trulia.com/p/tx/houston/705-main-st-704-houston-tx-77002--2068356317
13762 Nubenbrook Lake Dr Lake Houston  Houston  TX,3 471 sqft,$538867,2975,,,https://www.trulia.com/p/tx/houston/13762-nubenbrook-lake-dr-houston-tx-77044--2517782574
13762 Nubenbrook Lake Dr Lake Houston  Houston  TX,3 471 sqft,$538867,2975,,,https://www.trulia.com/p/tx/houston/13762-nubenbrook-lake-dr-houston-tx-77044--2517782574
1948 Portsmouth St Neartown - Montrose  Houston  TX,2 123 sqft,$560000,2978,,,https://www.trulia.com/p/tx/houston/1948-portsmouth-st-houston-tx-77098--2069132750
2451 Brookmere Dr Lazy Brook - Timbergrove  Houston  TX,2 198 sqft,$559900,2979,,,https://www.trulia.com/p/tx/houston/2451-brookmere-dr-houston-tx-77008--2068412621
6218 San Felipe St Greater Uptown  Houston  TX,2 151 sqft,$545000,2980,,,https://www.trulia.com/p/tx/houston/6218-san-felipe-st-houston-tx-77057--1020668598
2038 Norfolk St Neartown - Montrose  Houston  TX,3 290 sqft,$560999,2983,,,https://www.trulia.com/p/tx/houston/2038-norfolk-st-houston-tx-77098--1050368432
6218 San Felipe St Greater Uptown  Houston  TX,2 151 sqft,$545000,2983,,,https://www.trulia.com/p/tx/houston/6218-san-felipe-st-houston-tx-77057--1020668598
10026 Burgoyne Rd Briarforest Area  Houston  TX,2 147 sqft,$549999,2983,,,https://www.trulia.com/p/tx/houston/10026-burgoyne-rd-houston-tx-77042--2068666887
3350 McCue Rd #2101 Greater Uptown  Houston  TX,1 415 sqft,$335000,2984,,,https://www.trulia.com/p/tx/houston/3350-mccue-rd-2101-houston-tx-77056--2068759789
11042 Jardin Des Cir Spring Branch West  Houston  TX,2 820 sqft,$520000,2987,,,https://www.trulia.com/p/tx/houston/11042-jardin-des-cir-houston-tx-77043--2068678019
626 Delmar St Greater Eastwood  Houston  TX,2 387 sqft,$525000,2988,,,https://www.trulia.com/p/tx/houston/626-delmar-st-houston-tx-77023--2535717169
12515 Pine Savannah Ln Woodlake - Briarmeadow  Humble  TX,3 754 sqft,$545767,2990,,,https://www.trulia.com/p/tx/humble/12515-pine-savannah-ln-humble-tx-77346--2434381266
6214 Pebble Beach Dr Houston  TX,3 929 sqft,$549900,2992,,,https://www.trulia.com/p/tx/houston/6214-pebble-beach-dr-houston-tx-77069--2124021191
6214 Pebble Beach Dr Houston  TX,3 929 sqft,$549900,2992,,,https://www.trulia.com/p/tx/houston/6214-pebble-beach-dr-houston-tx-77069--2124021191
12515 Pine Savannah Ln Woodlake - Briarmeadow  Humble  TX,3 754 sqft,$545767,2992,,,https://www.trulia.com/p/tx/humble/12515-pine-savannah-ln-humble-tx-77346--2434381266
3007 Honeyguide Ct Kingwood  Porter  TX,4 251 sqft,$570000,2999,,,https://www.trulia.com/p/tx/porter/3007-honeyguide-ct-porter-tx-77365--2343659560
2505 Nicholson St Greater Heights  Houston  TX,2 408 sqft,$564900,3000,,,https://www.trulia.com/p/tx/houston/2505-nicholson-st-houston-tx-77008--2186011122
2505 Nicholson St Greater Heights  Houston  TX,2 408 sqft,$564900,3000,,,https://www.trulia.com/p/tx/houston/2505-nicholson-st-houston-tx-77008--2186011122
1350 Dorothy St Greater Heights  Houston  TX,2 266 sqft,$565000,3001,,,https://www.trulia.com/p/tx/houston/1350-dorothy-st-houston-tx-77008--2068409268
3307 Broadway St #1 Park Place  Houston  TX,4 192 sqft,$565000,3001,,,https://www.trulia.com/p/tx/houston/3307-broadway-st-1-houston-tx-77017--2362957127
837 W 26th St Greater Heights  Houston  TX,2 550 sqft,$565000,3003,,,https://www.trulia.com/p/tx/houston/837-w-26th-st-houston-tx-77008--2201823911
